admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year,wangzi,dianhua,youxiang,zhandi,weizhi
2,,甘肃省教育厅,2,6201,兰州市,1283200,620102,城关区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,兰州外语职业学院,36001,民办,62,甘肃,,,1588,6001,[],5000,综合类,951,951,53.1w,530678,304,304,0,http://www.lzwyedu.com/zsxx/http://www.lzwyedu.com/,"0931-5199152,0931-5199153,0931-5199156,0931-5199157",zsb@lzcfs.com,占地面积（亩）：1550,学校地址：甘肃省兰州市和平开发区薇乐大道137号
2,,北京市,2,1101,北京市,1162600,110105,朝阳区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,北京青年政治学院,36000,公办,11,北京,,,881,6001,[],5005,语言类,4625,4625,54.1w,541211,948,948,0,http://xsc.bjypc.edu.cn/zhaosheng/http://www.bjypc.edu.cn,"010-64724789,010-84778264,010-84778254",zszx@bjypc.edu.cn,占地面积（亩）：140,学校地址：北京市朝阳区花家地街9号
2,https://answer.eol.cn/fillmess/index?id=2285&source=zsgk_app,湖南省,2,4301,长沙市,1303600,430121,长沙县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,长沙职业技术学院,36000,公办,43,湖南,,,2017,6001,[],5000,综合类,1.1w,10866,56.9w,569120,1221,1221,0,http://csjyc.cszyedu.cn/http://www.cszyedu.cn/,"0731-88105420,0731-89923096",cszyzsb@163.com,占地面积（亩）：600,"学校地址：湖南省长沙市岳麓区雷锋镇正兴路157号,湖南省长沙市高新开发区谷苑路 522号"
2,,甘肃省,2,6201,兰州市,1251100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,甘肃建筑职业技术学院,36000,公办,62,甘肃,,,1712,6001,[],5001,理工类,1214,1214,52.6w,525697,288,288,0,http://zhaosheng.gcvtc.edu.cn/http://www.gcvtc.edu.cn/,"0931-2390242,0931-2323374",gsjyzjc@163.com,占地面积（亩）：312,学校地址：甘肃省兰州市七里河区晏家坪三村200号
2,,山东省,2,3701,济南市,1090800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,山东工艺美术学院,36000,公办,37,山东,,,527,6000,[],5009,艺术类,6255,6255,54.2w,541970,569,569,0,http://zs.sdada.edu.cn/http://www.sdada.edu.cn,"0531-89626210,0531-82619300,0531-82611812",zsb9300@163.com,占地面积（亩）：902,"学校地址：长清校区：山东省济南市长清区大学科技园1号路1255号,千佛山校区：山东省济南市千佛山东路23号"
2,https://answer.eol.cn/fillmess/index?id=2372&source=zsgk_app,山东省,2,3707,潍坊市,1301200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山东信息职业技术学院,36000,公办,37,山东,,,2114,6001,[],5001,理工类,3.3w,32907,58.6w,585583,5466,5466,0,http://zhaosheng.sdcit.cn/http://www.sdcit.edu.cn/,"0536-2931828,0536-3089628",,占地面积（亩）：1037,学校地址：山东省潍坊市奎文区东风东街7494号
2,https://answer.eol.cn/fillmess/index?id=1858&source=zsgk_app,河北省教育厅,2,1310,廊坊市,1422500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,河北东方学院,36001,民办,13,河北,,,1539,6000,[],5000,综合类,9573,9573,55.9w,559422,9573,9573,0,https://www.hbdfxy.cn/enrollment/office/31http://www.hbdfxy.cn,"0316-2901888,0316-2901877,010-80841926,010-80841927",dangweixuanchuanbu@yeah.net,占地面积（亩）：2113,学校地址：河北省廊坊市经济开发区东方大学城圣陶路（凯旋门北100米）
2,,解放军总后勤部,2,5001,重庆市,9999999,500106,沙坪坝区,2,0,38003,,2,2,1,1,2,2001,普通本科,陆军勤务学院,36000,公办,50,重庆,,,1226,6000,[],5011,军事类,5501,5501,53.6w,535768,5501,5501,0,,023-68756243,,占地面积（亩）：3000,学校地址：重庆市沙坪坝区陈家桥大学城北一路20号
2,https://answer.eol.cn/fillmess/index?id=1867&source=zsgk_app,河南省,2,4111,漯河市,1083500,411102,源汇区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,漯河职业技术学院,36000,公办,41,河南,,,1554,6001,[],5000,综合类,1.9w,19317,55.3w,552991,354,354,0,http://zsc.lhvtc.edu.cn/http://www.lhvtc.edu.cn,"0395-5983516,0395-2127856,0395-5983512",lhdxzsc@sohu.com,占地面积（亩）：1680,学校地址：河南省漯河市大学路123号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江苏省,2,3201,南京市,1204700,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,江苏经贸职业技术学院,36000,公办,32,江苏,,,1591,6001,[],5006,财经类,2w,19689,56.7w,567303,4191,4191,0,https://zb.jvic.edu.cn/https://www.jvic.edu.cn/,"025-52710189,025-52710208",jsjmzb@163.com,占地面积（亩）：1048,学校地址：江苏省南京市江宁区龙眠大道180号
2,https://answer.eol.cn/fillmess/index?id=1346&source=zsgk_app,天津市,2,1201,天津市,1288300,120111,西青区,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,天津交通职业学院,36000,公办,12,天津,,,847,6001,[],5001,理工类,9896,9896,54.4w,543638,9896,9896,0,https://zhaosheng.tttc.edu.cn/https://www.tttc.edu.cn/,"022-87912328,022-87912109",jtxy12883@126.com,占地面积（亩）：800,学校地址：天津市西青区西青道269号
2,https://answer.eol.cn/fillmess/index?id=1257&source=zsgk_app,黑龙江省,2,2301,哈尔滨市,1272600,230103,南岗区,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,黑龙江农业工程职业学院,36000,公办,23,黑龙江,,,738,6001,[],5002,农林类,1.7w,17259,54.7w,546971,2289,2289,0,http://zs.hngzy.edu.cn/http://www.hngzy.com,"0451-86355551,0451-85955551,0451-86704583,0451-86704592",zhaoshengban@188.com,占地面积（亩）：4077,学校地址：黑龙江省哈尔滨市南岗区哈双路348号
2,https://answer.eol.cn/fillmess/index?id=1332&source=zsgk_app,北京市教委,2,1101,北京市,1273300,110114,昌平区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,北京科技经营管理学院,36001,民办,11,北京,,,825,6001,[],5006,财经类,2972,2972,52w,519687,2972,2972,0,http://www.1985edu.comhttp://www.jgy1985.cn/,"010-51731888,010-51731836",jgxyzsb@163.com,占地面积（亩）：120,学校地址：北京市昌平区沙河镇顺沙路6号院
2,https://answer.eol.cn/fillmess/index?id=1758&source=zsgk_app,海南省,2,4601,海口市,1387500,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,海南经贸职业技术学院,36000,公办,46,海南,,,1404,6001,[],5006,财经类,1.1w,11223,55w,549705,1182,1182,0,https://zsw.hceb.edu.cn/pgzs.htmlhttp://www.hceb.edu.cn,"0898-65925008,0898-65922033",hnjmzs@126.com,占地面积（亩）：1032,学校地址：海南省海口市桂林洋高校区
2,https://answer.eol.cn/fillmess/index?id=1271&source=zsgk_app,河北省,2,1301,石家庄市,1307300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,石家庄信息工程职业学院,36000,公办,13,河北,,,753,6001,[],5001,理工类,2.3w,22680,55.5w,554802,6495,6495,0,http://zs.sjziei.edu.cn/#/indexhttp://www.sjziei.edu.cn,"0311-87625150,0311-87625151,0311-87625156",zhaosheng@sjziei.com,占地面积（亩）：1933,"学校地址：东校区：河北省石家庄市藁城区天祥大街81号,西校区：河北省石家庄市藁城区天祥大街82号"
2,,江苏省,2,3205,苏州市,1268500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,苏州经贸职业技术学院,36000,公办,32,江苏,,,1412,6001,[],5006,财经类,4246,4246,52w,520439,1144,1144,0,https://www.szjm.edu.cn/zsjyc/http://www.szjm.edu.cn,0512-62910011,xsc@szjm.edu.cn,占地面积（亩）：820,学校地址：江苏省苏州市国际教育园北区学府路287号
2,,辽宁省教育厅,2,2102,大连市,1321500,210283,庄河市,2,0,38003,,2,2,1,1,2,2001,普通本科,辽宁师范大学海华学院,36001,民办,21,辽宁,,,2342,6000,[],5012,其他,4508,4508,53.6w,536415,157,157,0,http://zszx.lshhxy.cnhttp://www.lshhxy.edu.cn/,0411-62511060,,占地面积（亩）：924,学校地址：辽宁省大连市庄河前程大街117号
2,https://answer.eol.cn/fillmess/index?id=2383&source=zsgk_app,山东省,2,3709,泰安市,1386100,370911,岱岳区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,泰山职业技术学院,36000,公办,37,山东,,,2125,6001,[],5000,综合类,4.3w,42747,58.8w,588225,4.3w,42747,0,http://www.mtotc.com.cn/zsjy/http://www.mtotc.com.cn/,"0538-8628178,0538-8628118",ta-li@163.com,占地面积（亩）：983,学校地址：山东省泰安市天烛峰路281号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,河北省,2,1301,石家庄市,1439600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,河北轨道运输职业技术学院,36000,公办,13,河北,,,2858,6001,[],5001,理工类,3.3w,32562,57.4w,573822,3.3w,32562,0,http://www.hbgdys.cn/zhaoshengzhengcehttp://www.hbgdys.cn/,"0311-87088807,0311-87817776",,占地面积（亩）：1000,"学校地址：河北省石家庄市经济技术开发区赣江路9号,河北省石家庄市宁安路189号"
2,https://answer.eol.cn/fillmess/index?id=2776&source=zsgk_app,贵州省教育厅,2,5201,贵阳市,1367600,520102,南明区,2,0,38003,,2,2,1,1,2,2001,普通本科,贵州医科大学神奇民族医药学院,36001,民办,52,贵州,,,2575,6000,[],5003,医药类,3180,3180,54.5w,545140,375,375,0,https://zsw.gysqxy.edu.cn/https://www.gysqxy.edu.cn/,"0851-88302205,0851-85599096",zs13676@qq.com,占地面积（亩）：732,学校地址：贵州省贵阳市南明区云关坡笋子林3号
2,https://answer.eol.cn/fillmess/index?id=1767&source=zsgk_app,内蒙古自治区,2,1501,呼和浩特市,1267400,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,内蒙古机电职业技术学院,36000,公办,15,内蒙古,,,1394,6001,[],5001,理工类,1653,1653,51.3w,513397,357,357,0,http://zs.nmgjdxy.comhttp://www.nmgjdxy.com/,"0471-5279084,0471-5279085",nmgjdzsc@163.com,占地面积（亩）：837,学校地址：内蒙古自治区呼和浩特市大学城学府路1号
2,,青海省教育厅,2,6301,西宁市,1367400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,青海大学昆仑学院,36001,民办,63,青海,,,1555,6000,[],5000,综合类,2469,2469,52.1w,521081,2469,2469,0,https://klc.qhu.edu.cn/zsxx/zyjszs/index.htmhttps://klc.qhu.edu.cn/,"0971-5369707,0971-5366253",klczsb@sohu.com,占地面积（亩）：260,学校地址：青海省西宁市城北区宁张路175号
2,https://answer.eol.cn/fillmess/index?id=1474&source=zsgk_app,广东省教育厅,2,4401,广州市,1371500,440111,白云区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广州涉外经济职业技术学院,36001,民办,44,广东,,,1001,6001,[],5006,财经类,4182,4182,51.9w,518682,777,777,0,http://zsxx.gziec.edu.cn/https://www.gziec.edu.cn/,020-36783769,sw13715@126.com,占地面积（亩）：1096,学校地址：广东省广州市白云区沙太路大源北28号
2,https://answer.eol.cn/fillmess/index?id=2013&source=zsgk_app,甘肃省,2,6201,兰州市,1351900,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,甘肃交通职业技术学院,36000,公办,62,甘肃,,,1719,6001,[],5001,理工类,1299,1299,51w,509595,56,56,0,https://zsjy.gsjtxy.edu.cn/https://zsjy.gsjtxy.edu.cn/,"0931-7666911,0931-7673649",zsjy7666911@163.com,占地面积（亩）：1052,"学校地址：校本部：甘肃省兰州市安宁区邱家湾128号,东校区：甘肃省兰州市城关区雁滩路3918号"
2,https://answer.eol.cn/fillmess/index?id=2740&source=zsgk_app,黑龙江省教育厅,2,2301,哈尔滨市,1330300,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,哈尔滨剑桥学院,36001,民办,23,黑龙江,,,2533,6000,[],5000,综合类,1.4w,14331,56.8w,568057,1.4w,14331,0,http://zsxx.hcc.edu.cn/https://www.hcc.edu.cn/,"0451-86615811,0451-86615822",jqqin1996@126.com,占地面积（亩）：1084,学校地址：黑龙江省哈尔滨市香坊区哈平路239号
2,https://answer.eol.cn/fillmess/index?id=2031&source=zsgk_app,广西壮族自治区,2,4502,柳州市,1210400,0,,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,柳州职业技术学院,36000,公办,45,广西,,,1739,6001,[],5000,综合类,9096,9096,55.5w,555497,492,492,0,http://zsc.lzzy.nethttp://www.lzzy.net/,"0772-3156666,0772-3156667",lzzy3156666@163.com,占地面积（亩）：1109,"学校地址：社湾校区：广西壮族自治区柳州市鱼峰区社湾路28号,官塘校区：广西壮族自治区柳州市鱼峰区官塘大道16号"
2,,广东省,2,4401,广州市,1058700,440114,花都区,2,0,38003,,2,2,1,1,2,2001,普通本科,星海音乐学院,36000,公办,44,广东,,,305,6000,[],5009,艺术类,5185,5185,51.8w,517533,5185,5185,0,https://zs.xhcom.edu.cn/https://www.xhcom.edu.cn/,020-39363636,xh39363636@126.com,占地面积（亩）：337,"学校地址：校本部：广东省广州市大学城外环西路398号,沙河校区：广东省广州市天河区先烈东横路48号"
2,https://answer.eol.cn/fillmess/index?id=2029&source=zsgk_app,广西壮族自治区,2,4501,南宁市,1160800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广西水利电力职业技术学院,36000,公办,45,广西,,,1737,6001,[],5001,理工类,8685,8685,55.1w,550544,273,273,0,http://www.gxsdxy.cn/catalogbumen/39http://www.gxsdxy.cn,"0771-2085228,0771-2085229",zjc@gxsdxy.cn,占地面积（亩）：1100,"学校地址：长堽校区：广西壮族自治区南宁市长堽路99号,里建校区：广西壮族自治区南宁市东盟经济开发区长岗大道98号,大沙田校区：广西壮族自治区南宁市五象大道104号"
2,,江苏省,2,3207,连云港市,1158500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,连云港师范高等专科学校,36000,公办,32,江苏,,,1542,6001,[],5004,师范类,7506,7506,52.7w,526633,7506,7506,0,http://zs.lygsf.cn/http://www.lygsf.cn/,"0518-85986111,0518-85986168",lygszzs@126.com,占地面积（亩）：1000,学校地址：江苏省连云港市海州区圣湖路28号
2,,天津市,2,1201,天津市,1007300,120105,河北区,2,0,38003,,2,2,1,1,2,2001,普通本科,天津美术学院,36000,公办,12,天津,,,95,6000,[],5009,艺术类,1728,1728,50.7w,507250,197,197,0,http://zsbgs.tjarts.edu.cn/index/bkzs.htmhttp://www.tjarts.edu.cn,"022-26241719,022-26242184",tjmyzhb@163.com,占地面积（亩）：226,学校地址：天津市河北区天纬路4号
2,https://answer.eol.cn/fillmess/index?id=2581&source=zsgk_app,辽宁省教育厅,2,2107,锦州市,1321300,210711,太和区,2,0,38003,,2,2,1,1,2,2001,普通本科,锦州医科大学医疗学院,36001,民办,21,辽宁,,,2347,6000,[],5003,医药类,1.4w,14118,57w,569797,1.4w,14118,0,http://zsjy.jymu.edu.cn/http://www.jymu.edu.cn,"0416-3345678,0416-3345600,0416-3345003",,占地面积（亩）：683,学校地址：辽宁省锦州市高新技术产业园区昆明街2A号
2,,浙江省教育厅,2,3301,杭州市,1328500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江中医药大学滨江学院,36001,民办,33,浙江,,,2389,6000,[],5003,医药类,2869,2869,51.9w,518574,121,121,0,https://zsb.zcmu.edu.cn/,0571-86613520,zsb@zcmu.edu.cn,占地面积（亩）：500,"学校地址：富春校区：浙江省杭州市富阳区百川街260号,滨文校区：浙江省杭州市滨江区滨文路548号"
2,https://answer.eol.cn/fillmess/index?id=3428&source=zsgk_app,云南省教育厅,2,5301,昆明市,1390900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,云南工商学院,36001,民办,53,云南,,,2185,6000,[],5001,理工类,3692,3692,51.5w,515024,3692,3692,0,https://zsb.ytbu.edu.cn/https://www.ytbu.edu.cn/,"0871-67978799,0871-67978800",ytbu001@126.com,占地面积（亩）：1779,学校地址：云南省昆明市嵩明职教新城官军路
2,,陕西省教育厅,2,6101,西安市,1373700,610111,灞桥区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,西安海棠职业学院,36001,民办,61,陕西,,,1284,6001,[],5000,综合类,1842,1842,50.1w,501134,267,267,0,http://zs.xahtxy.cn/http://www.xahtxy.cn/,029-62283333,lailai711@163.com,占地面积（亩）：510,学校地址：陕西省西安市灞桥区水安路30号
2,https://answer.eol.cn/fillmess/index?id=2483&source=zsgk_app,陕西省,2,6104,咸阳市,1282900,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,陕西财经职业技术学院,36000,公办,61,陕西,,,2237,6001,[],5006,财经类,1.8w,17787,53.2w,532153,1.8w,17787,0,http://zsw.scy.cnhttp://www.sxptife.net/,"029-33732000,029-33732444",zsb@scy.cn,占地面积（亩）：235,学校地址：陕西省咸阳市文林路1号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,福建省教育厅,2,3505,泉州市,1376600,350505,泉港区,2,0,38003,,2,2,1,1,2,2001,普通本科,泉州信息工程学院,36001,民办,35,福建,,,1909,6000,[],5001,理工类,1.8w,17928,59.4w,594057,1.8w,17928,0,http://www.qziedu.cn/zhaoshenggongzuo/http://www.qziedu.cn,"0595-22789708,0595-22789808",zsb@qziedu.cn,占地面积（亩）：595,学校地址：福建省泉州市丰泽区博东路249号
2,,甘肃省,2,6201,兰州市,1283400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,甘肃警察职业学院,36000,公办,62,甘肃,,,1715,6001,[],5007,政法类,2031,2031,50.4w,503609,72,72,0,http://www.gsjcxy.com/category/zsjyhttp://www.gsjcxy.com,"1,999,313,272,519,990,000,000",sunreise@vip.qq.com,占地面积（亩）：2000,"学校地址：左家湾校区：甘肃省兰州市城关区大砂坪左家湾169号,魏家庄校区：甘肃省兰州市皋兰县石洞镇魏家庄"
2,https://answer.eol.cn/fillmess/index?id=2109&source=zsgk_app,安徽省,2,3401,合肥市,1281600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安徽交通职业技术学院,36000,公办,34,安徽,,,1821,6001,[],5001,理工类,1.5w,14550,53.2w,531691,675,675,0,http://www.ahctc.com/zs/http://www.acvtc.edu.cn/,0551-63444228,ahjyzs@yahoo.com.cn,占地面积（亩）：300,"学校地址：（北区）安徽省合肥市太湖东路22号,（南区）安徽省合肥市青年路114号"
2,https://answer.eol.cn/fillmess/index?id=1249&source=zsgk_app,河北省,2,1310,廊坊市,1339500,131071,廊坊经济技术开发区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,廊坊职业技术学院,36000,公办,13,河北,,,730,6001,[],5000,综合类,2.6w,26169,53.8w,537764,2.6w,26169,0,http://zsjy.lfzj.edu.cn/http://www.lfzj.edu.cn/,"0316-6028826,0316-6028891",langzsb@163.com,占地面积（亩）：467,学校地址：河北省廊坊市东方大学城二期居易道
2,https://answer.eol.cn/fillmess/index?id=2669&source=zsgk_app,河南省教育厅,2,4107,新乡市,1350600,410702,红旗区,2,0,38003,,2,2,1,1,2,2001,普通本科,新乡工程学院,36001,民办,41,河南,,,2449,6000,[],5001,理工类,5095,5095,52.6w,526208,5095,5095,0,http://www.xxgc.edu.cn/zszxhttp://www.xxgc.edu.cn,"0373-6330155,0373-6330166",zsjyc@xxgc.edu.cn,占地面积（亩）：1500,学校地址：河南省新乡市高新区新飞大道南段777号
2,https://answer.eol.cn/question/index?id=3006&source=zsgk_app,安徽省教育厅,2,3401,合肥市,1306500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,安徽外国语学院,36001,民办,34,安徽,,,2839,6000,[],5005,语言类,1.3w,12804,55.8w,558292,1.3w,12804,0,http://www.aisu.edu.cn/zsb/http://www.aisu.edu.cn/,"0551-68589666,0551-68589555",schoolmaster@aflc.com.cn,占地面积（亩）：750,学校地址：安徽省合肥市繁华大道（西）2号
2,,天津市,2,1201,天津市,1272300,120111,西青区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,天津公安警官职业学院,36000,公办,12,天津,,,840,6001,[],5007,政法类,5175,5175,50.7w,506637,836,836,0,https://zsw.tjjingyuan.cn/https://www.tjjingyuan.cn/,022-59561078,tjjingyuan007@sina.com,占地面积（亩）：739,学校地址：天津市西青区精武镇
2,https://answer.eol.cn/fillmess/index?id=3308&source=zsgk_app,江西省教育厅,2,3601,南昌市,1342000,360105,湾里区,2,0,38003,,2,2,1,1,2,2001,普通本科,南昌职业大学,36001,民办,36,江西,,,909,6000,[],5000,综合类,2w,19659,57.5w,574544,2w,19659,0,https://zsb.nvu.edu.cn/http://www.nvu.edu.cn,"0791-87190000,0791-87191111",nczyxy@qq.com,占地面积（亩）：1200,学校地址：江西省南昌市安义凤凰开发区前进东路8号
